anime_id,mal_id,title,english_title,japanese_title,user_preferred_title,type,episodes,duration,status,source,season,season_year,studios,main_studios,genres,tags,rating,score,mean_score,scored_by,rank,popularity,popularity_rank,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,country_of_origin,is_licensed,hashtag,cover_image_large,cover_image_color,banner_image,trailer_site,trailer_id,main_characters,main_staff,streaming_sites,is_adult,synonyms,site_url,updated_at,next_airing_episode_at,next_episode_number,collected_at,data_source
180523,59644.0,Yasei no Last Boss ga Arawareta!,A Wild Last Boss Appeared!,野生のラスボスが現れた！,Yasei no Last Boss ga Arawareta!,ONA,,23.0,RELEASING,LIGHT_NOVEL,FALL 2025,2025,NBCUniversal Entertainment Japan;WAO World;Sun Electronics;Touhouku Shinsha;Earth Star Entertainment;Kansai TV;BS Asahi;Bushiroad Move;KLOCKWORX,WAO World,Action;Adventure;Fantasy,Isekai;Magic;Female Protagonist;Video Games;Virtual World;Gender Bending;Meta;Shapeshifting;Primarily Female Cast;Super Power,,71.0,72.0,0,0,26674,0,26674,509,17131,98,258,744,8443,2025-09-27,,,,"An MMO gamer awakens as the Black-Winged Tyrant, Lufas Maphaahl, rising from her sealed fate—only to find this is very real. Her defeat 200 years ago unleashed monsters of death, and the legend is one of terror. Now, trapped in the body of history’s most feared conqueror, he must survive a world that wants her dead…and uncover why he’s here. <br><br> (Source: Crunchyroll)",JP,True,#野生のラスボスが現れた #lastbossanime,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180523-FjvW1XByUNMK.jpg,#e43593,https://s4.anilist.co/file/anilistcdn/media/anime/banner/180523-ddHpvzlj9RlP.jpg,youtube,KVT_ODZn9Ys,Lufas  Maphaahl;Dina;Sei Minamijuuji;Aries;Aigokeros,Firehead (Original Story);YahaKo (Original Character Design);Yuuya Horiuchi (Director);Kazuyuki Fudeyasu (Series Composition);Maiko Ebisawa (Character Design),Official Site;Twitter;Crunchyroll,False,A Wild Last Boss Appears!,https://anilist.co/anime/180523,1764642719,1765027800,11,2025-12-02T04:21:33.885141+00:00,anilist
169969,56854.0,Mushoku no Eiyuu: Betsu ni Skill nanka Ira Nakattan Daga,Hero Without a Class: Who Even Needs Skills?!,無職の英雄 別にスキルなんか要らなかったんだが,Mushoku no Eiyuu: Betsu ni Skill nanka Ira Nakattan Daga,ONA,12.0,24.0,RELEASING,LIGHT_NOVEL,FALL 2025,2025,studio A-CAT;Yomiuri TV Enterprise;Docomo Anime Store;Earth Star Entertainment;MAGNET;BS Fuji;studio A-CAT;Culture Entertainment;Bushiroad Move,studio A-CAT,Action;Adventure;Comedy;Fantasy,Shounen;Swordplay;Magic;Male Protagonist;Rural;Dungeon;Tomboy,,60.0,60.0,0,0,24790,0,24790,440,15763,142,231,926,7728,2025-09-24,2025-12-10,,,"In a world where one’s class determines everything, Arel, the son of a Sword Princess and an Archmage, was expected to inherit greatness. But when he discovers he’s classless, everything changes. Now he’s determined to prove that hard work and dedication are enough to not just succeed, but to excel as an adventurer! <br><br> (Source: HIDIVE) <br><br> <i>Note: Mushoku no Eiyuu: Betsu ni Skill nanka Ira Nakattan Daga was streamed a week in advance of the TV broadcast on dAnimestore, ABEMA and HIDIVE beginning September 24, 2025. Regular broadcasting began on October 1, 2025.</i>",JP,True,#無職の英雄,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx169969-SqCjoqYT4A6Z.jpg,#e4c9a1,,youtube,0pwdLZbLOjU,Arel;Laina;Lilia;Kufa;Farah,Shichio Kuzu (Original Story);Yumehito Ueda (Original Character Design);Hiroto Morishita (Sound Director);Chabou Higurashi (Series Composition);Chabou Higurashi (Script),Official Site;Twitter;HIDIVE;YouTube;iQ;Bilibili TV,False,"The Hero Who Has No Class. I Don't Need Any Skills, It's Okay. The hero who has no class.;The Unemployed Hero Does Not Need Something Like Skills",https://anilist.co/anime/169969,1764642724,1764766800,11,2025-12-02T04:21:33.885169+00:00,anilist
195153,61917.0,Towa no Yuugure,Dusk Beyond the End of the World,永久のユウグレ,Towa no Yuugure,TV,13.0,24.0,RELEASING,ORIGINAL,FALL 2025,2025,P.A.WORKS;Mainichi Broadcasting System;Movic;SANKYO;MediaNet;P.A.WORKS,P.A.WORKS,Action;Drama;Romance;Sci-Fi,Heterosexual;Robots;Female Harem;Bisexual;Dystopian;Lost Civilization;Artificial Intelligence;Post-Apocalyptic;Male Protagonist;Anachronism,,64.0,64.0,0,0,24697,0,24697,340,12081,72,341,1378,10825,2025-09-26,2025-12-19,,,"When growing tensions around AI spark civil unrest, Akira is caught in the crossfire when he protects his girlfriend from an assassin’s bullet. Hundreds of years later, he awakens from cryogenic sleep to an unfamiliar world. As he struggles to come to terms with his new reality, he bonds with an android called Yugure, who bears an uncanny resemblance to his girlfriend. Now, he must ask himself what love means in a world where technology has changed the very fabric of society.<br><br> (Source: HIDIVE) <br><br> <i>Note: Includes Prologue.</i>",JP,True,#永久のユウグレ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195153-yiRxZP5pPJLi.png,#f1ae5d,https://s4.anilist.co/file/anilistcdn/media/anime/banner/195153-W9fU1Xo7qMCY.jpg,youtube,iSzAu-ou44Y,Yuugure;Towasa Oumaki;Akira Himegami;Amoru;Yoiyami,Midori Tayama (Original Character Design);Naokatsu Tsuda (Director );Naokatsu Tsuda (Series Composition);Yoshiko Saitou (Character Design);Kayoko Nabeta (Main Animator),Official Site;Twitter;HIDIVE;YouTube,False,ยามอัสดงกัลปาวสาน;Bersamamu Kala Senjanya Dunia,https://anilist.co/anime/195153,1764642719,1764861960,11,2025-12-02T04:21:33.885202+00:00,anilist
185731,60564.0,Ranma 1/2 (2024) 2nd Season,Ranma1/2 (2024) Season 2,らんま1/2 (2024) 第2期,Ranma 1/2 (2024) 2nd Season,TV,,23.0,RELEASING,MANGA,FALL 2025,2025,MAPPA;Shogakukan-Shueisha Productions;MAPPA;Shogakukan;Nippon Television Network,MAPPA,Action;Comedy;Romance,Shapeshifting;Martial Arts;Gender Bending;Arranged Marriage;Love Triangle;Tsundere;Male Harem;Heterosexual;Shounen;Female Harem,,77.0,78.0,0,472,21927,0,21927,292,12920,166,201,198,8442,2025-10-05,,,,The second season of <i>Ranma 1/2 (2024)</i>. <br><br> Brace yourselves for the hilarious romantic comedy's return! What antics and arguments will Ranma and Akane get into next? <br><br> (Source: Netflix Anime),JP,True,#らんまアニメ #ranma,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185731-PJ6WKcFDUI4B.jpg,#d6351a,https://s4.anilist.co/file/anilistcdn/media/anime/banner/185731-LUMIdwsqtTrX.jpg,youtube,qf_pRksXtTw,Ranma Saotome;Akane Tendou;Ryouga Hibiki;Ukyo Kuonji;Shampoo,Rumiko Takahashi (Original Creator);Kounosuke Uda (Director);Kimiko Ueno (Series Composition);Hiromi Taniguchi (Character Design);Kaoru Wada (Music),Twitter;Official Site;TikTok;Netflix,False,Ranma1/2 – sezon 2,https://anilist.co/anime/185731,1764642728,1765036560,10,2025-12-02T04:21:33.885267+00:00,anilist
180082,59517.0,Chitose-kun wa Ramune Bin no Naka,Chitose Is in the Ramune Bottle,千歳くんはラムネ瓶のなか,Chitose-kun wa Ramune Bin no Naka,TV,13.0,,RELEASING,LIGHT_NOVEL,FALL 2025,2025,feel.;KADOKAWA;Good Smile Company;Good Smile Film;REMOW;Shogakukan;newgin;TOKYO MX;BS11;AT-X;Kadokawa Media House,feel.,Comedy;Romance,Female Harem;School;Philosophy;Coming of Age;Primarily Teen Cast;Male Protagonist;Rural;Rehabilitation;Baseball;Primarily Female Cast,,69.0,69.0,0,0,21493,0,21493,309,11116,65,335,855,9122,2025-10-07,,,,"Being popular isn’t easy. It’s hard to beat Saku Chitose. The most popular kid in his high school? Check. An ironclad reputation that can weather even vicious online attacks? Check. A group of friends as attractive on the outside as they are inside? Check. But when a teacher asks for his help bringing back a student who has been shut away in his room for months, Saku’s perfect world will never be the same. What is this, some kind of normie harem story...?<br> <br> (Source: Yen Press) <br><br> <i>Note: The first episode has an extended runtime of ~34 minutes.</i>",JP,True,#チラムネ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180082-IZAlf06G2VVm.png,#43aeff,https://s4.anilist.co/file/anilistcdn/media/anime/banner/180082-EoMpR2lHsD73.jpg,youtube,wC7FYPFHLeQ,Saku Chitose;Yuuko Hiiragi;Yua Uchida;Yuzuki Nanase;Haru Aomi,Hiromu (Original Story);Raemz (Original Character Design);Yuuji Tokuno (Director);Naruhisa Arakawa (Series Composition);Sumie Kinoshita (Character Design),Official Site;Twitter;Crunchyroll;Bilibili TV;YouTube,False,Ramune no Bin ni Shizunda Biidama no Tsuki;ラムネの瓶に沈んだビー玉の月;Chiramune;チラムネ;ชีวิตรสโซดาของจิโตะเสะคุง,https://anilist.co/anime/180082,1764642673,1764684000,6,2025-12-02T04:21:33.885299+00:00,anilist
188487,61276.0,"Mikata ga Yowa Sugite Hojo Mahou ni Toushite Ita Kyuutei Mahoushi, Tsuihou Sarete Saikyou wo Mezasu",The Banished Court Magician Aims to Become the Strongest,味方が弱すぎて補助魔法に徹していた宮廷魔法師、追放されて最強を目指す,"Mikata ga Yowa Sugite Hojo Mahou ni Toushite Ita Kyuutei Mahoushi, Tsuihou Sarete Saikyou wo Mezasu",TV,12.0,23.0,RELEASING,LIGHT_NOVEL,FALL 2025,2025,Gekkou;CyberAgent;Kodansha;TV Asahi;Crunchyroll;Gekkou;Daito Giken,Gekkou,Action;Adventure;Fantasy,Magic;Dungeon;Male Protagonist;Swordplay;Primarily Adult Cast;Coming of Age;Gore,,60.0,60.0,0,0,20635,0,20635,276,13308,97,209,964,6057,2025-10-04,2025-12-20,,,"<i>""This party does not need a useless magician who can only use support magic. You are fired, Alec Huguette.""</i> <BR><BR> One day, Alec, a court magician who had been chaperoning the Crown Prince's dungeon-crawling party, was suddenly fired and banished from the court by the prince. The only one who reached out to him is Yoruha, his former party member from their Academy of Magic days, that had split up four years ago.  <BR><BR> <i>""Hey Alec— would you like to come explore dungeons with us again?""</i> <BR><BR> Thus the legendary ""Lasting Period"" party was revived, and the name will soon became known all over the world once again. <BR><BR> (Source: Lanove Bunko, translated)",JP,True,#補助魔法,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188487-gewgvReLVli9.jpg,,,youtube,XfBW0JjPyt8,Alec Huguette;Yoruha Eisentz;Clasia Annerose;Ornest Rain;Regulus Caldana,Aruto (Original Story);Yuunagi (Original Character Design);Ken Takahashi (Director);Masamune Hirata (Assistant Director);Kazuyuki Fudeyasu (Series Composition),Official Site;Twitter;Crunchyroll;YouTube;Bilibili TV;Bilibili TV,False,"Story of Lasting Period A Court Magician, Who Was Focused On Supportive Magic Because His Allies Were Too Weak, Aims To Become The Strongest After Being Banished;Story of Lasting Period;Hojo Maho;จอมเวทสายซัพพอร์ตมันไม่รุ่ง ก็มุ่งสู่จอมเวทสุดแกร่งมันซะเลย",https://anilist.co/anime/188487,1764642727,1765031400,10,2025-12-02T04:21:33.885331+00:00,anilist
185575,60531.0,Bukiyou na Senpai.,My Awkward Senpai,不器用な先輩。,Bukiyou na Senpai.,TV,12.0,24.0,RELEASING,MANGA,FALL 2025,2025,Asmik Ace;Studio elle;arma bianca;King Records;TOKYO MX;BS Nittele;Bit grooove promotion;Kadokawa Media House;KLOCKWORX;Happinet Media Marketing;Square Enix,Studio elle,Comedy;Romance,Office Lady;Office;Seinen;Work;Primarily Adult Cast;Assassins;Heterosexual;Tsundere;Urban;Female Protagonist,,66.0,66.0,0,0,20370,0,20370,251,10521,59,272,1013,8505,2025-10-02,2025-12-18,,,"Kannawa has a secret: Even though she has a reputation in the office as intense, strict, and scary, she’s actually just…awkward. So, when she learns she has to train Kamegawa, the cute, nerdy newbie, she’s at a complete loss! Can this awkward senpai figure out how to handle her budding feelings?! <br><br> (Source: Crunchyroll) ",JP,True,#不器用な先輩,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185575-moQeN8f5xRBv.jpg,,,youtube,K4aYZ-CWdqc,Azusa Kannawa;Yuu Kamegawa;Miho Hotta;Ritsu Kankaiji;Nashiko Akizuki,Makoto Kudou (Original Creator);Ayumu Kotake (Director);Mio Inoue (Series Composition);Masaaki Tokuda (Character Design);Kouji Fujimoto (Music),Twitter;Official Site;Crunchyroll,False,,https://anilist.co/anime/185575,1764642725,1764853200,10,2025-12-02T04:21:33.885360+00:00,anilist
187663,61174.0,Sozai Saishuka no Isekai Ryokouki,A Gatherer's Adventure in Isekai,素材採取家の異世界旅行記,Sozai Saishuka no Isekai Ryokouki,ONA,12.0,24.0,RELEASING,LIGHT_NOVEL,FALL 2025,2025,Tatsunoko Production;Genco;SynergySP;Marvelous;AlphaPolis;Crunchyroll;MUSE;U-NEXT,Tatsunoko Production;SynergySP,Adventure;Comedy;Fantasy;Slice of Life,Isekai;Male Protagonist;Magic;Travel;Dragons;Food;Elf,,57.0,57.0,0,0,18843,0,18843,302,12436,124,185,1105,4993,2025-09-30,2025-12-16,,,"Kamishiro Takeru was just an ordinary guy with an ordinary office job, until he’s suddenly summoned to Madeus, a world with swords and magic. Life as he knew it is over, but he’s starting his new one with powerful abilities: enhanced strength, overwhelming magic, and a “search” skill that allows him to find valuable items! Armed with his new cheat skills, Takeru begins his isekai journey! <br><br>  (Source: Crunchyroll) <br><br> <i>Note: Each episode streams 1 week early on some streaming services. The original TV broadcast starts on October 7th, 2025.</i>",JP,True,#素材採取家の異世界旅行記,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187663-VVdpMlkhwMSh.jpg,#43a1e4,,youtube,gzr-d0k_AsU,Takeru Kamishiro;Bee;Vell Vareita Brolite;Clayston;Pnir,Masuo Kinoko (Original Story);Senbon Umishima (Original Illustration);Susumu Kuroi (Original Illustration);Tomozo (Original Illustration);Yoshinori Odaka (Director),Twitter;Official Site;Crunchyroll;YouTube;Bilibili TV;iQ,False,Material Collector's Another World Travels,https://anilist.co/anime/187663,1764642717,1765207800,11,2025-12-02T04:21:33.885386+00:00,anilist
185801,60619.0,Nageki no Bourei wa Intai shitai 2,Let This Grieving Soul Retire Cour 2,嘆きの亡霊は引退したい 2,Nageki no Bourei wa Intai shitai 2,ONA,11.0,24.0,RELEASING,LIGHT_NOVEL,FALL 2025,2025,Zero-G;Avex Pictures;GREE Entertainment;Micro Magazine Sha;TOKYO MX;Zero-G;SILVER LINK.;BS Nittele,Zero-G,Action;Comedy;Fantasy,Male Protagonist;Acting;Slapstick;Travel;Magic;Alchemy;Dungeon;Parody;Female Harem;Shapeshifting,,72.0,73.0,0,0,18841,0,18841,317,11179,135,193,243,7091,2025-10-04,2025-12-13,,,"The second half of <i>Nageki no Bourei wa Intai shitai</i>. <br><br> Krai’s adventures as a reluctant leader return, with more chaos ahead. <br><br> (Source: Crunchyroll News)",JP,True,#嘆きの亡霊は引退したい,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185801-HaxWxYlkFnRg.png,#e450f1,,youtube,f9iNG9he4bg,Krai Andrey;Tino Shade;Liz Smart;Sitri Smart;Luke Sykol,Tsukikage (Original Story);Chyko (Original Character Design);Masahiro Takata (Director);Hideki Shirane (Series Composition);Yuusuke Isouchi (Character Design),Official Site;Twitter;Crunchyroll;YouTube;Bilibili TV;iQ,False,Let This Grieving Soul Retire! Woe is the Weakling Who Leads the Strongest Party 2;Let This Grieving Soul Retire Sequel;嘆きの亡霊は引退したい 2クール,https://anilist.co/anime/185801,1764642700,1765031400,10,2025-12-02T04:21:33.885419+00:00,anilist
183965,60254.0,Yano-kun no Futsuu no Hibi,Yano-kun's Ordinary Days,矢野くんの普通の日々,Yano-kun no Futsuu no Hibi,TV,12.0,22.0,RELEASING,MANGA,FALL 2025,2025,Ajiado;Happinet Media Marketing;Asmik Ace;Nippon Television Network;LDH JAPAN;BS11;Movic;Ajiado;NTV Music;AT-X;Bit grooove promotion;arma bianca;KLOCKWORX,Ajiado,Comedy;Romance;Slice of Life,Seinen;Primarily Teen Cast;Female Protagonist;School;Heterosexual;Urban;Love Triangle;Unrequited Love;Slapstick,,70.0,71.0,0,0,18047,0,18047,220,9446,58,273,862,7408,2025-10-01,,,,"Kiyoko Yoshida is an overanxious class representative who can’t help but worry about Tsuyoshi Yano, who sits beside her. Tsuyoshi comes to school covered in bruises, and as Kiyoko tends to him day after day, the two draw closer. Where will Kiyoko’s feelings take her? Will Tsuyoshi’s life ever be normal? A romantic comedy between an anxious girl and a boy who’s always injured is about to begin! <br><br> (Source: Crunchyroll)",JP,True,#矢野くんの普通の日々,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183965-7oMzkJp4FUyP.jpg,#d6ae6b,https://s4.anilist.co/file/anilistcdn/media/anime/banner/183965-gebvisNsiHxO.jpg,youtube,AVcXFW1fqAk,Tsuyoshi Yano;Kiyoko Yoshida;Tanaka;Mei;Hashiba,Yui Tamura (Original Creator);Shinpei Matsuo (Director);Hitomi Mieno (Series Composition);Toshihisa Kaiya (Character Design);Hideakira Kimura (Music),Official Site;Twitter;Crunchyroll,False,,https://anilist.co/anime/183965,1764642709,1764692940,10,2025-12-02T04:21:33.885448+00:00,anilist
140291,50139.0,Disney Twisted-Wonderland: THE ANIMATION  - Season 1: EPISODE of HEARTSLABYUL,,ディズニー ツイステッドワンダーランド ザ アニメーション シーズン1「エピソード オブ ハーツラビュル」,Disney Twisted-Wonderland: THE ANIMATION  - Season 1: EPISODE of HEARTSLABYUL,ONA,8.0,25.0,RELEASING,VIDEO_GAME,FALL 2025,2025,Walt Disney Studios;Yumeta Company;Graphinica,Yumeta Company;Graphinica,Adventure;Fantasy,Magic;Primarily Male Cast;Isekai;Male Protagonist;School;Ensemble Cast;Artificial Intelligence;Primarily Teen Cast;Urban Fantasy;Animals,,66.0,68.0,0,0,17270,0,17270,352,4722,60,145,375,11968,2025-10-29,2025-12-17,,,"Yuuken is whisked away to Night Raven College, an arcane academy in the world of Twisted Wonderland. Stranded until he can find a way home, Yuuken is allowed to stay on campus despite having no magic of his own. But when his new friends land him in trouble with the headmage, his future at the school looks bleak. Now Yuuken’s fate hinges on bringing together a pair of argumentative first-years and a fire-breathing monster cat… <br><br> (Source: Viz Media, edited)",JP,True,#ディズニープラス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx140291-RAwYjwC9vWDR.png,#f1a143,https://s4.anilist.co/file/anilistcdn/media/anime/banner/140291-raHo98Y0NfZn.jpg,youtube,ln2sbYZzG6E,Riddle Rosehearts;Yuuken Enma;Ace Trappola;Grim;Deuce Spade,Yana Toboso (Original Plan);Shin Katagai (Director);Hiroki Matsumoto (Art Director);Nagisa Abe (Color Design);Sérgio Cantú (ADR Director (Brazilian Portuguese)),Disney Plus;Disney Plus;Hulu,False,Twisted Wonderland;ディズニー ツイステッドワンダーランド;Disney Twisted-Wonderland: Animacja;Disney Twisted-Wonderland: La serie;דיסני טוויסטד-ארץ הפלאות: האנימציה,https://anilist.co/anime/140291,1764642737,1764748800,6,2025-12-02T04:21:33.885493+00:00,anilist
173692,57888.0,"Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.","Dad is a Hero, Mom is a Spirit, I'm a Reincarnator",父は英雄、母は精霊、娘の私は転生者。,"Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.",TV,12.0,24.0,RELEASING,LIGHT_NOVEL,FALL 2025,2025,J.C.STAFF;bilibili;Nippon Columbia;VAP;KLOCKWORX,J.C.STAFF,Fantasy;Romance,Female Protagonist;Primarily Child Cast;Magic;Isekai;Royal Affairs;Curses;Butler;Shapeshifting;Medicine,,64.0,65.0,0,0,16887,0,16887,248,10373,69,170,687,5588,2025-10-05,2025-12-21,,,"Ellen, an 8-year-old girl and half-spirit, once lived as a scientist in modern-day Japan. Now she’s been reincarnated into a new family: Rovel, her father and the kingdom’s legendary hero, and Origin, her mother and the queen of spirits. On top of that, Ellen herself has the power to manipulate chemical elements! But are Ellen’s powers enough to protect their family’s happiness? <br><br> (Source: Crunchyroll)",JP,True,#ははのは,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx173692-shp7PGRQyCQl.jpg,#5daee4,https://s4.anilist.co/file/anilistcdn/media/anime/banner/173692-oU1QT5lg76H3.jpg,youtube,32q8bJCuY1s,Ellen;Rovel Vankreift;Origin;Ravisel;Gadielle,Matsuura  (Original Story);keepout (Original Character Design);Toshinori Fukushima (Director);Touko Machida (Series Composition);Mina Oosawa (Character Design),Official Site;Twitter;Crunchyroll;Bilibili TV;YouTube,False,"Reincarnated as the Daughter of the Legendary Hero and the Queen of Spirits;My Father is a Hero, my Mother is a Spirit and the Daughter (Me) is a Reincarnator.;Dad Is a Hero, Mom Is a Spirit, I'm a Reincarnator;ははのは;Hahanoha",https://anilist.co/anime/173692,1764642729,1765117800,10,2025-12-02T04:21:33.885524+00:00,anilist
